filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_weighted_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
arranged_complex_grid_00836.npy,78.2170295715332,30.787296,0.02888253,0.037817117,0.893427633400573,0.9991411,0.0008342007640749216,0.0007237403187900782,0.005895691923797131,0.005892375484108925,0.031999435275793076,0.03779304027557373,0.11867013573646545,0.07433885335922241
arranged_complex_grid_00837.npy,93.75953674316406,29.149853,0.034874454,0.044318218,0.9033598526552407,0.9986198,0.0012162275379523635,0.0010763073805719614,0.0031300594564527273,0.005475837271660566,0.04037360101938248,0.03608822822570801,0.10248405486345291,0.06622624397277832
arranged_complex_grid_00838.npy,93.7509536743164,32.292152,0.02428804,4.06628,0.930133805896228,0.9988948,0.0005899088573642075,0.0004733341629616916,0.005031959619373083,0.0054560210555791855,0.040810130536556244,0.0368998721241951,0.06914614886045456,0.06031489372253418
arranged_complex_grid_00839.npy,93.7492847442627,30.88762,0.028550843,5.7930913,0.8232809660989592,0.9989869,0.0008151508518494666,0.0006435331888496876,0.00409898953512311,0.0020944722928106785,0.03402929753065109,0.03689522296190262,0.14915668964385986,0.11539620161056519
arranged_complex_grid_00840.npy,93.89853477478027,31.366669,0.027018832,4.217984,0.9325352782508128,0.9988486,0.0007300172583200037,0.0005953891086392105,0.004744875244796276,0.006684851832687855,0.04083177447319031,0.036929477006196976,0.07442571967840195,0.06166344881057739
arranged_complex_grid_00841.npy,93.75524520874023,33.002735,0.022380162,18.522203,0.8777790345707377,0.99904436,0.000500871567055583,0.00039451668271794915,0.004969586152583361,0.003087452845647931,0.030659161508083344,0.03734318166971207,0.08167696744203568,0.07894283533096313
arranged_complex_grid_00842.npy,109.38000679016113,31.527807,0.026522206,14.185496,0.8250135321965718,0.9990266,0.0007034267764538527,0.0005190378287807107,0.0035844650119543076,0.002063426189124584,0.029748808592557907,0.036051344126462936,0.12828363478183746,0.1126909852027893
arranged_complex_grid_00843.npy,203.1269073486328,30.84084,0.02870503,8.933465,0.9344029207161627,0.99864125,0.0008239785092882812,0.000677162897773087,0.004271506331861019,0.006162822246551514,0.04358385503292084,0.03687690570950508,0.07114014774560928,0.060328662395477295
arranged_complex_grid_00844.npy,78.12047004699707,29.144718,0.034895074,0.04221097,0.7941652965340182,0.9985931,0.001217666664160788,0.0010595121420919895,0.0026493326295167208,0.002653729636222124,0.04023401066660881,0.035804931074380875,0.13768456876277924,0.09935730695724487
arranged_complex_grid_00845.npy,62.50190734863281,30.272541,0.030645942,10.82468,0.9361367311058132,0.9985368,0.0009391733328811824,0.000787261116784066,0.004304707981646061,0.006477467715740204,0.04377196729183197,0.03693188726902008,0.0745805874466896,0.05822920799255371
arranged_complex_grid_00846.npy,125.00166893005371,31.844568,0.025572406,0.037033577,0.8892020895370608,0.99922895,0.0006539478781633079,0.0005577073316089809,0.005675701890140772,0.004557753447443247,0.030722303315997124,0.037562042474746704,0.10807769745588303,0.07386130094528198
arranged_complex_grid_00847.npy,109.37905311584473,30.287706,0.030592479,5.9040446,0.8515809126417908,0.9988566,0.0009359002579003572,0.0007885848172008991,0.0030362613033503294,0.0025294842198491096,0.034041088074445724,0.03589819744229317,0.12877170741558075,0.09783309698104858
arranged_complex_grid_00848.npy,109.60745811462402,31.512117,0.026570156,0.035256214,0.8941754352548564,0.9993255,0.0007059730705805123,0.0006071260431781411,0.006528639700263739,0.005747847259044647,0.02816128544509411,0.03806953504681587,0.1202191710472107,0.074282705783844
arranged_complex_grid_00849.npy,93.75572204589844,32.94451,0.022530684,15.177672,0.9316226703032351,0.9987256,0.0005076317465864122,0.0003936914727091789,0.004488471895456314,0.004547729156911373,0.041183486580848694,0.03686576709151268,0.055043742060661316,0.05648380517959595
arranged_complex_grid_00850.npy,93.95408630371094,32.13601,0.024728602,0.06922605,0.9302917597555975,0.9991063,0.0006115034339018166,0.0004933869349770248,0.006526215933263302,0.008763599209487438,0.03748200833797455,0.0378517284989357,0.09281904250383377,0.06380599737167358
arranged_complex_grid_00851.npy,93.75214576721191,32.153694,0.024678309,6.3112445,0.9096759699153841,0.99898803,0.000609019014518708,0.0005126445321366191,0.0035327801015228033,0.0035282927565276623,0.03393516317009926,0.03606421500444412,0.07019860297441483,0.06458592414855957
arranged_complex_grid_00852.npy,109.3754768371582,31.729797,0.025912544,11.233581,0.8438163124440307,0.9990797,0.0006714597693644464,0.0005251107504591346,0.004198442213237286,0.00208837422542274,0.02912827394902706,0.036637984216213226,0.12451380491256714,0.10265105962753296
arranged_complex_grid_00853.npy,93.75,31.303255,0.02721681,26.620874,0.9238311769835846,0.99815106,0.000740754883736372,0.0005910008912906051,0.004294951446354389,0.003963724710047245,0.046706318855285645,0.036903902888298035,0.050749242305755615,0.058633387088775635
arranged_complex_grid_00854.npy,93.7504768371582,29.303915,0.03426133,5.1251774,0.8219898266914112,0.9988017,0.0011738388566300273,0.0009716660715639591,0.004851066507399082,0.002761063864454627,0.03561542183160782,0.037150803953409195,0.16429360210895538,0.118166983127594
arranged_complex_grid_00855.npy,93.75119209289551,30.256186,0.030703697,6.3410563,0.9222105252774969,0.99848425,0.000942716549616307,0.0007891959394328296,0.0061662457883358,0.008059786632657051,0.04845934733748436,0.03822110965847969,0.09381990879774094,0.06680488586425781
